paymentId,bookingId,amount,paymentMethod,paymentDate,statusId
435,435,634.86,Crypto,2025-05-23 04:36:09.717520,18
436,436,105.24,Bank Transfer,2025-06-23 01:36:09.717520,18
437,437,555.76,PayPal,2025-11-24 18:36:09.717520,18
438,438,747.4,Bank Transfer,2025-03-13 12:36:09.717520,21
439,439,121.0,Crypto,2025-09-14 18:36:09.717520,21
440,440,504.8,Credit Card,2025-04-06 05:36:09.717520,18
441,441,618.1,PayPal,2025-11-17 16:36:09.717520,18
442,442,567.56,PayPal,2025-06-07 20:36:09.717520,18
443,443,543.65,Credit Card,2025-11-01 02:36:09.717520,18
444,444,374.33,PayPal,2025-10-12 20:36:09.717520,18
445,445,596.53,Credit Card,2025-03-30 19:36:09.717520,18
446,446,178.92,PayPal,2025-01-15 10:36:09.717520,18
447,447,436.04,Credit Card,2025-10-15 02:36:09.717520,22
448,448,114.22,Bank Transfer,2025-05-26 13:36:09.717520,18
449,449,462.72,PayPal,2025-07-30 03:36:09.717520,18
450,450,397.85,Crypto,2025-03-15 13:36:09.717520,18
451,451,151.68,Credit Card,2025-08-05 11:36:09.717520,18
452,452,375.38,Credit Card,2025-11-25 02:36:09.717520,18
453,453,461.78,PayPal,2025-11-05 13:36:09.717520,17
454,454,287.82,Bank Transfer,2025-04-27 08:36:09.717520,18
455,455,132.02,PayPal,2025-07-30 03:36:09.717520,18
456,456,478.74,Crypto,2025-11-05 01:36:09.717520,18
457,457,651.07,Credit Card,2025-01-26 00:36:09.717520,18
458,458,681.14,Credit Card,2025-06-15 13:36:09.717520,20
459,459,630.4,Credit Card,2025-05-13 15:36:09.717520,18
460,460,495.77,Credit Card,2025-03-06 05:36:09.717520,18
461,461,312.19,Credit Card,2025-11-29 23:36:09.717520,18
462,462,630.46,PayPal,2025-05-20 15:36:09.717520,18
463,463,304.92,Bank Transfer,2025-05-27 13:36:09.717520,18
464,464,420.06,Crypto,2025-08-14 08:36:09.717520,20
465,465,161.93,Credit Card,2025-06-18 00:36:09.717520,18
466,466,665.63,PayPal,2025-02-15 23:36:09.717520,18
467,467,60.23,Crypto,2025-06-16 02:36:09.717520,21
468,468,639.12,Credit Card,2025-04-03 07:36:09.717520,18
469,469,576.31,PayPal,2025-10-06 18:36:09.717520,18
470,470,795.61,PayPal,2025-11-01 21:36:09.717520,18
471,471,278.81,PayPal,2025-02-11 19:36:09.717520,21
472,472,241.78,Bank Transfer,2025-02-08 15:36:09.717520,18
473,473,534.46,PayPal,2025-09-15 21:36:09.717520,18
474,474,593.42,Crypto,2025-01-31 15:36:09.717520,18
475,475,315.45,Bank Transfer,2024-12-16 08:36:09.717520,18
476,476,639.91,Bank Transfer,2025-07-01 03:36:09.717520,20
477,477,541.19,Credit Card,2025-03-07 07:36:09.717520,18
478,478,375.63,Crypto,2025-10-11 15:36:09.717520,18
479,479,165.69,Credit Card,2025-03-30 10:36:09.717520,18
480,480,53.43,Bank Transfer,2025-01-11 00:36:09.717520,18
481,481,629.85,PayPal,2025-10-07 08:36:09.717520,18
482,482,542.67,PayPal,2025-06-18 16:36:09.717520,18
483,483,797.61,Bank Transfer,2025-03-25 16:36:09.717520,18
484,484,622.37,PayPal,2025-04-18 01:36:09.717520,18
485,485,496.91,Bank Transfer,2025-03-17 10:36:09.717520,18
486,486,88.35,Bank Transfer,2025-10-12 15:36:09.717520,18
487,487,572.71,Credit Card,2025-04-06 16:36:09.717520,18
488,488,252.23,PayPal,2025-06-16 06:36:09.717520,18
489,489,97.58,Crypto,2025-09-01 07:36:09.717520,18
490,490,78.84,PayPal,2025-01-27 03:36:09.717520,18
491,491,67.37,Bank Transfer,2025-04-07 03:36:09.717520,18
492,492,307.56,Crypto,2025-06-18 18:36:09.717520,18
493,493,628.83,Credit Card,2025-04-30 16:36:09.717520,18
494,494,515.33,PayPal,2025-04-26 21:36:09.717520,18
495,495,229.25,Crypto,2024-12-31 02:36:09.717520,18
496,496,318.48,Credit Card,2025-10-29 04:36:09.717520,18
497,497,680.37,Crypto,2025-03-06 01:36:09.717520,18
498,498,442.68,Bank Transfer,2025-06-22 21:36:09.717520,18
499,499,311.42,Bank Transfer,2025-07-21 08:36:09.717520,18
500,500,782.6,Bank Transfer,2025-07-22 02:36:09.717520,18
501,501,293.13,Bank Transfer,2025-02-02 00:36:09.717520,18
502,502,284.5,PayPal,2025-06-04 03:36:09.717520,18
503,503,742.85,Credit Card,2025-08-20 21:36:09.717520,18
504,504,361.8,PayPal,2025-06-13 21:36:09.717520,21
505,505,798.27,Crypto,2025-11-03 18:36:09.717520,18
506,506,772.49,Crypto,2025-11-30 13:36:09.717520,18
507,507,614.94,PayPal,2025-07-19 00:36:09.717520,18
508,508,344.19,PayPal,2025-02-06 18:36:09.717520,18
509,509,112.88,PayPal,2025-07-23 07:36:09.717520,18
510,510,762.37,PayPal,2024-12-03 10:36:09.717520,18
511,511,74.36,Bank Transfer,2025-09-29 16:36:09.717520,18
512,512,738.26,Credit Card,2025-01-11 05:36:09.717520,18
513,513,557.52,Credit Card,2025-09-08 13:36:09.717520,18
514,514,670.84,Crypto,2025-03-18 18:36:09.717520,18
515,515,426.56,Crypto,2025-05-27 21:36:09.717520,18
516,516,326.97,Bank Transfer,2025-09-23 13:36:09.717520,18
517,517,464.73,Crypto,2025-01-25 03:36:09.717520,18
518,518,321.36,Crypto,2025-04-26 19:36:09.717520,18
519,519,132.65,PayPal,2025-09-13 17:36:09.717520,18
520,520,521.53,Crypto,2024-12-20 04:36:09.717520,18
521,521,535.17,Credit Card,2025-06-13 11:36:09.717520,18
522,522,736.51,PayPal,2025-04-29 10:36:09.717520,18
523,523,412.73,Bank Transfer,2025-08-28 11:36:09.717520,20
524,524,160.31,Crypto,2024-12-30 23:36:09.717520,18
525,525,342.37,PayPal,2025-08-08 02:36:09.717520,18
526,526,431.93,Crypto,2025-10-10 12:36:09.717520,18
527,527,598.37,Crypto,2025-05-31 09:36:09.717520,18
528,528,123.46,Bank Transfer,2025-10-21 05:36:09.717520,17
529,529,381.99,Crypto,2025-10-10 10:36:09.717520,18
530,530,319.24,Crypto,2025-01-29 12:36:09.717520,18
531,531,381.55,Crypto,2025-03-19 13:36:09.717520,18
532,532,329.87,Bank Transfer,2025-05-21 09:36:09.717520,18
533,533,57.76,Bank Transfer,2025-10-24 17:36:09.717520,18
534,534,470.35,PayPal,2025-01-06 11:36:09.717520,18
535,535,528.46,Credit Card,2024-12-03 14:36:09.717520,22
536,536,389.44,Crypto,2025-09-21 05:36:09.717520,18
537,537,503.44,Crypto,2025-05-19 09:36:09.717520,18
538,538,273.2,Credit Card,2025-08-02 03:36:09.717520,18
539,539,456.28,Crypto,2025-10-20 00:36:09.717520,18
540,540,384.81,Credit Card,2025-05-21 10:36:09.717520,18
541,541,233.43,Bank Transfer,2024-12-31 01:36:09.717520,18
542,542,161.67,Crypto,2025-09-02 11:36:09.717520,18
543,543,647.07,Bank Transfer,2025-05-31 16:36:09.717520,17
544,544,563.86,Crypto,2024-12-16 20:36:09.717520,18
545,545,592.75,Credit Card,2025-02-23 14:36:09.717520,18
546,546,453.1,Crypto,2025-01-28 20:36:09.717520,18
547,547,792.77,Crypto,2024-12-18 12:36:09.717520,18
548,548,536.01,Crypto,2025-04-01 08:36:09.717520,18
549,549,315.19,Bank Transfer,2025-08-28 03:36:09.717520,22
550,550,734.99,Crypto,2024-12-20 10:36:09.717520,18
551,551,703.52,PayPal,2024-12-15 02:36:09.717520,18
552,552,128.15,Crypto,2025-05-26 13:36:09.717520,18
553,553,623.56,Crypto,2025-05-17 02:36:09.717520,18
554,554,321.36,Credit Card,2025-08-24 13:36:09.717520,20
555,555,308.09,Crypto,2024-12-21 05:36:09.717520,18
556,556,370.84,Crypto,2024-12-05 06:36:09.717520,18
557,557,566.07,Credit Card,2025-01-15 22:36:09.717520,18
558,558,230.39,Bank Transfer,2025-08-26 04:36:09.717520,18
559,559,623.68,Bank Transfer,2025-05-09 20:36:09.717520,18
560,560,754.97,Credit Card,2025-03-09 02:36:09.717520,18
561,561,196.7,Bank Transfer,2025-07-16 17:36:09.717520,18
562,562,597.08,PayPal,2025-04-20 12:36:09.717520,18
563,563,771.06,Bank Transfer,2025-01-22 11:36:09.717520,18
564,564,420.68,Crypto,2025-04-18 15:36:09.717520,18
565,565,103.71,PayPal,2025-04-07 07:36:09.717520,18
566,566,180.59,Credit Card,2025-07-17 07:36:09.717520,18
567,567,134.52,PayPal,2025-11-13 02:36:09.717520,18
568,568,246.45,Crypto,2025-07-09 06:36:09.717520,18
569,569,453.99,Crypto,2025-09-30 14:36:09.717520,18
570,570,212.34,PayPal,2025-06-01 23:36:09.717520,18
571,571,258.73,Bank Transfer,2025-11-09 10:36:09.717520,18
572,572,351.17,Bank Transfer,2025-02-08 08:36:09.717520,20
573,573,610.11,Bank Transfer,2025-07-23 20:36:09.717520,18
574,574,411.92,Credit Card,2025-03-30 16:36:09.717520,18
575,575,98.31,Crypto,2025-06-05 02:36:09.717520,18
576,576,111.47,Credit Card,2025-05-18 06:36:09.717520,18
577,577,409.86,Crypto,2025-01-28 12:36:09.717520,18
578,578,384.76,Credit Card,2025-05-30 07:36:09.717520,18
579,579,685.99,Crypto,2025-06-28 08:36:09.717520,18
580,580,674.47,Bank Transfer,2025-10-30 12:36:09.717520,17
581,581,518.21,Crypto,2025-06-26 13:36:09.717520,18
582,582,143.18,Crypto,2025-02-22 07:36:09.717520,18
583,583,316.96,Credit Card,2025-11-22 06:36:09.717520,18
584,584,796.18,PayPal,2025-05-26 00:36:09.717520,18
585,585,354.79,PayPal,2025-11-10 08:36:09.717520,18
586,586,176.12,Bank Transfer,2025-08-07 11:36:09.717520,18
587,587,663.48,Credit Card,2025-09-11 07:36:09.717520,18
588,588,213.44,PayPal,2025-06-27 16:36:09.717520,18
589,589,444.17,Crypto,2025-06-15 03:36:09.717520,18
590,590,447.8,PayPal,2025-03-21 21:36:09.717520,18
591,591,424.69,Credit Card,2025-02-16 21:36:09.717520,18
592,592,136.19,Bank Transfer,2025-06-20 20:36:09.717520,18
593,593,651.75,PayPal,2025-11-16 00:36:09.717520,18
594,594,250.82,Bank Transfer,2025-07-13 12:36:09.717520,18
595,595,232.0,Crypto,2025-09-26 20:36:09.717520,18
596,596,328.68,Bank Transfer,2025-02-05 16:36:09.717520,18
597,597,727.85,Bank Transfer,2024-12-28 01:36:09.717520,18
598,598,164.86,Credit Card,2025-04-24 06:36:09.717520,18
599,599,159.12,Credit Card,2025-10-17 12:36:09.717520,18
600,600,656.54,Crypto,2025-07-12 11:36:09.717520,18
601,601,522.01,Crypto,2025-02-12 01:36:09.717520,18
602,602,664.18,Crypto,2025-07-02 01:36:09.717520,18
603,603,572.16,Crypto,2024-12-08 08:36:09.717520,18
604,604,243.66,PayPal,2025-08-09 13:36:09.717520,18
605,605,225.32,Credit Card,2025-02-09 09:36:09.717520,18
606,606,56.51,Crypto,2025-11-24 18:36:09.717520,18
607,607,631.38,Credit Card,2025-08-20 22:36:09.717520,18
608,608,321.77,Credit Card,2025-06-02 07:36:09.717520,22
609,609,736.0,PayPal,2025-09-23 07:36:09.717520,18
610,610,576.96,Crypto,2025-08-15 20:36:09.717520,18
611,611,363.9,Bank Transfer,2025-06-05 12:36:09.717520,18
612,612,194.08,PayPal,2025-11-26 02:36:09.717520,18
613,613,140.77,Crypto,2025-11-18 23:36:09.717520,18
614,614,279.22,PayPal,2025-04-25 21:36:09.717520,18
615,615,120.54,Credit Card,2025-10-10 14:36:09.717520,18
616,616,555.28,PayPal,2025-10-22 18:36:09.717520,22
617,617,281.41,Crypto,2024-12-30 01:36:09.717520,18
618,618,267.64,Credit Card,2025-07-21 10:36:09.717520,18
619,619,552.05,PayPal,2025-05-19 00:36:09.717520,20
620,620,55.49,Bank Transfer,2025-02-25 08:36:09.717520,18
621,621,138.51,PayPal,2025-05-08 08:36:09.717520,18
622,622,792.27,Credit Card,2025-10-20 10:36:09.717520,18
623,623,281.7,Crypto,2025-11-03 05:36:09.717520,18
624,624,722.94,Bank Transfer,2025-08-05 21:36:09.717520,18
625,625,275.06,Credit Card,2025-04-22 19:36:09.717520,18
626,626,339.16,Bank Transfer,2025-04-11 11:36:09.717520,18
627,627,288.73,Crypto,2025-09-30 09:36:09.717520,18
628,628,76.42,Bank Transfer,2025-02-28 05:36:09.717520,18
629,629,374.59,Credit Card,2025-03-04 15:36:09.717520,18
630,630,631.53,Credit Card,2025-02-15 22:36:09.717520,18
631,631,119.95,Credit Card,2025-08-12 15:36:09.717520,18
632,632,506.62,Bank Transfer,2025-07-15 18:36:09.717520,22
633,633,260.33,Bank Transfer,2025-05-27 09:36:09.717520,18
634,634,368.48,Crypto,2025-02-24 06:36:09.717520,18
635,635,193.49,PayPal,2025-09-01 09:36:09.717520,18
636,636,764.2,PayPal,2025-04-16 10:36:09.717520,18
637,637,377.13,PayPal,2025-04-29 10:36:09.717520,18
638,638,632.03,PayPal,2025-08-31 02:36:09.717520,18
639,639,595.59,Crypto,2025-08-31 16:36:09.717520,18
640,640,307.64,Credit Card,2025-10-31 13:36:09.717520,18
641,641,172.32,Bank Transfer,2025-01-20 19:36:09.717520,18
642,642,506.58,Credit Card,2025-11-13 02:36:09.717520,18
643,643,655.0,Credit Card,2025-03-11 13:36:09.717520,18
644,644,207.15,Bank Transfer,2025-09-09 04:36:09.717520,18
645,645,83.6,Crypto,2025-06-30 12:36:09.717520,18
646,646,53.4,Bank Transfer,2025-03-25 15:36:09.717520,18
647,647,462.86,PayPal,2024-12-13 11:36:09.717520,18
648,648,550.22,PayPal,2025-03-24 23:36:09.717520,19
649,649,392.74,Bank Transfer,2025-10-06 15:36:09.717520,18
650,650,704.14,Bank Transfer,2025-03-05 18:36:09.717520,18
651,651,731.14,Bank Transfer,2025-07-29 14:36:09.717520,18
652,652,647.09,PayPal,2025-04-23 22:36:09.717520,18
653,653,364.12,Bank Transfer,2025-02-23 10:36:09.717520,18
654,654,757.76,Bank Transfer,2025-06-18 14:36:09.717520,18
655,655,245.57,Credit Card,2025-04-15 05:36:09.717520,18
656,656,777.24,Credit Card,2025-03-14 12:36:09.717520,18
657,657,63.98,Credit Card,2025-02-14 09:36:09.717520,18
658,658,636.15,PayPal,2025-10-26 14:36:09.717520,18
659,659,307.37,Bank Transfer,2024-12-18 11:36:09.717520,18
660,660,104.08,PayPal,2025-07-17 19:36:09.717520,18
661,661,275.5,PayPal,2025-10-25 09:36:09.717520,21
662,662,454.19,Credit Card,2025-02-17 06:36:09.717520,18
663,663,435.62,Crypto,2024-12-04 16:36:09.717520,18
664,664,479.73,PayPal,2025-07-12 06:36:09.717520,18
665,665,196.9,Bank Transfer,2025-03-25 10:36:09.717520,18
666,666,66.3,PayPal,2025-09-19 22:36:09.717520,18
667,667,500.81,PayPal,2025-11-17 12:36:09.717520,18
668,668,51.15,PayPal,2025-09-01 04:36:09.717520,18
669,669,729.91,Crypto,2025-04-29 23:36:09.717520,18
670,670,86.58,PayPal,2025-06-15 22:36:09.717520,18
671,671,759.02,Credit Card,2025-01-26 18:36:09.717520,18
672,672,208.46,Credit Card,2025-10-22 13:36:09.717520,18
673,673,610.41,Bank Transfer,2025-03-08 15:36:09.717520,18
674,674,197.13,Bank Transfer,2025-08-10 09:36:09.717520,18
675,675,585.55,PayPal,2025-05-08 18:36:09.717520,22
676,676,276.09,PayPal,2024-12-09 22:36:09.717520,18
677,677,717.64,Bank Transfer,2024-12-22 07:36:09.717520,18
678,678,572.47,Credit Card,2025-11-15 01:36:09.717520,18
679,679,660.29,Bank Transfer,2025-01-06 13:36:09.717520,18
680,680,563.1,Credit Card,2024-12-12 05:36:09.717520,18
681,681,153.75,Credit Card,2025-11-25 08:36:09.717520,18
682,682,640.41,Credit Card,2024-12-27 02:36:09.717520,18
683,683,399.3,PayPal,2025-10-08 23:36:09.717520,18
684,684,66.9,Credit Card,2025-01-24 18:36:09.717520,18
685,685,497.58,Bank Transfer,2025-03-14 19:36:09.717520,18
686,686,615.79,Crypto,2025-02-02 15:36:09.717520,18
687,687,641.57,Credit Card,2025-03-22 08:36:09.717520,18
688,688,647.23,Credit Card,2025-01-31 19:36:09.717520,18
689,689,608.65,PayPal,2025-11-23 07:36:09.717520,21
690,690,324.09,Credit Card,2025-09-25 14:36:09.717520,18
691,691,756.11,Crypto,2025-02-21 05:36:09.717520,18
692,692,399.81,Crypto,2024-12-04 08:36:09.717520,18
693,693,661.2,Crypto,2025-04-25 11:36:09.717520,18
694,694,109.0,Bank Transfer,2025-02-05 11:36:09.717520,18
695,695,675.16,PayPal,2025-07-19 19:36:09.717520,18
696,696,426.79,Credit Card,2025-11-21 02:36:09.717520,18
697,697,107.38,Bank Transfer,2025-01-17 21:36:09.717520,18
698,698,433.34,Bank Transfer,2025-07-03 15:36:09.717520,18
699,699,349.92,Crypto,2025-08-30 14:36:09.717520,18
700,700,581.13,Bank Transfer,2025-03-25 06:36:09.717520,20
701,701,307.32,Bank Transfer,2024-12-30 11:36:09.717520,18
702,702,257.17,PayPal,2025-07-31 07:36:09.717520,22
703,703,480.69,Bank Transfer,2025-10-27 23:36:09.717520,18
704,704,258.68,PayPal,2025-05-23 21:36:09.717520,21
705,705,181.05,Bank Transfer,2025-01-24 22:36:09.717520,18
706,706,212.21,Crypto,2025-02-19 15:36:09.717520,18
707,707,413.42,Crypto,2025-03-31 11:36:09.717520,18
708,708,240.0,PayPal,2025-07-04 15:36:09.717520,18
709,709,698.56,Credit Card,2025-01-27 08:36:09.717520,18
710,710,261.52,Crypto,2025-07-01 12:36:09.717520,18
711,711,637.32,PayPal,2025-08-01 03:36:09.717520,18
712,712,360.21,Bank Transfer,2025-03-22 13:36:09.717520,18
713,713,777.03,Credit Card,2025-02-09 10:36:09.717520,18
714,714,316.51,Credit Card,2025-04-19 12:36:09.717520,18
715,715,311.95,Bank Transfer,2025-09-18 20:36:09.717520,18
716,716,570.32,PayPal,2025-07-27 00:36:09.717520,18
717,717,656.63,Bank Transfer,2025-05-01 11:36:09.717520,19
718,718,297.72,Credit Card,2025-09-12 04:36:09.717520,18
719,719,308.87,PayPal,2025-03-22 09:36:09.717520,18
720,720,490.7,Crypto,2024-12-10 09:36:09.717520,18
721,721,599.25,Bank Transfer,2025-05-17 00:36:09.717520,21
722,722,191.81,Crypto,2025-02-16 03:36:09.717520,18
723,723,127.1,PayPal,2024-12-23 05:36:09.717520,18
724,724,783.56,Crypto,2025-07-07 15:36:09.717520,18
725,725,436.26,Crypto,2025-08-11 18:36:09.717520,18
726,726,792.61,PayPal,2025-06-29 09:36:09.717520,18
727,727,112.89,Credit Card,2025-10-29 10:36:09.717520,18
728,728,290.55,Bank Transfer,2025-11-27 05:36:09.717520,18
729,729,387.34,Credit Card,2025-07-23 01:36:09.717520,18
730,730,320.42,Credit Card,2025-06-09 14:36:09.717520,18
731,731,355.08,Bank Transfer,2025-10-20 10:36:09.717520,18
732,732,139.76,Crypto,2024-12-18 03:36:09.717520,18
733,733,156.02,PayPal,2025-10-11 00:36:09.717520,18
734,734,164.53,PayPal,2025-11-16 21:36:09.717520,18
735,735,67.18,Crypto,2024-12-31 23:36:09.717520,17
736,736,567.52,Bank Transfer,2024-12-27 22:36:09.717520,18
737,737,170.03,PayPal,2024-12-21 09:36:09.717520,18
738,738,363.05,PayPal,2025-01-04 15:36:09.717520,18
739,739,524.61,Credit Card,2025-05-22 13:36:09.717520,18
740,740,676.74,Bank Transfer,2025-09-26 09:36:09.717520,18
741,741,523.57,Bank Transfer,2025-05-31 02:36:09.717520,18
742,742,58.34,Credit Card,2024-12-30 10:36:09.717520,20
743,743,620.05,Credit Card,2025-08-16 03:36:09.717520,18
744,744,168.43,Bank Transfer,2025-08-30 15:36:09.717520,18
745,745,511.76,Bank Transfer,2025-10-16 19:36:09.717520,18
746,746,754.46,Crypto,2025-07-23 03:36:09.717520,18
747,747,189.7,Bank Transfer,2025-01-10 17:36:09.717520,18
748,748,579.87,PayPal,2025-02-16 05:36:09.717520,18
749,749,654.51,Crypto,2025-10-19 16:36:09.717520,18
750,750,246.61,Credit Card,2025-02-07 00:36:09.717520,20
751,751,388.37,Crypto,2025-10-29 01:36:09.717520,18
752,752,588.51,Bank Transfer,2025-03-30 21:36:09.717520,18
753,753,376.74,Crypto,2025-05-27 19:36:09.717520,18
754,754,520.25,Bank Transfer,2025-10-02 09:36:09.717520,18
755,755,448.13,PayPal,2025-07-25 01:36:09.717520,18
756,756,572.94,Credit Card,2025-04-13 21:36:09.717520,20
757,757,342.01,Credit Card,2024-12-25 04:36:09.717520,18
758,758,713.54,PayPal,2025-02-25 16:36:09.717520,18
759,759,56.84,Bank Transfer,2025-03-04 01:36:09.717520,18
760,760,726.91,Crypto,2025-04-03 02:36:09.717520,18
761,761,431.7,Crypto,2025-02-04 09:36:09.717520,18
762,762,597.39,Credit Card,2025-09-17 05:36:09.717520,18
763,763,105.06,Credit Card,2025-02-16 01:36:09.717520,18
764,764,767.77,PayPal,2025-05-06 02:36:09.717520,18
765,765,491.39,PayPal,2025-08-15 10:36:09.717520,18
766,766,529.7,Credit Card,2024-12-06 02:36:09.717520,18
767,767,420.07,PayPal,2025-10-30 22:36:09.717520,18
768,768,661.02,Crypto,2025-09-22 12:36:09.717520,18
769,769,566.57,PayPal,2025-07-15 21:36:09.717520,18
770,770,704.48,Credit Card,2024-12-22 01:36:09.717520,18
771,771,620.1,PayPal,2024-12-13 17:36:09.717520,20
772,772,207.25,PayPal,2025-06-01 04:36:09.717520,18
773,773,451.38,Bank Transfer,2025-03-11 20:36:09.717520,21
774,774,529.35,Credit Card,2024-12-12 01:36:09.717520,18
775,775,651.28,Crypto,2025-11-10 13:36:09.717520,19
776,776,480.9,Bank Transfer,2025-08-09 04:36:09.717520,18
777,777,318.06,Credit Card,2024-12-29 22:36:09.717520,18
778,778,562.76,Bank Transfer,2025-07-09 05:36:09.717520,18
779,779,255.9,Credit Card,2025-05-27 22:36:09.717520,18
780,780,579.32,Crypto,2025-09-14 13:36:09.717520,18
781,781,371.41,Bank Transfer,2025-07-01 18:36:09.717520,18
782,782,368.3,Bank Transfer,2025-07-03 07:36:09.717520,18
783,783,640.35,Credit Card,2025-02-12 03:36:09.717520,18
784,784,508.53,Credit Card,2025-01-06 04:36:09.717520,18
785,785,735.14,PayPal,2025-06-29 17:36:09.717520,18
786,786,95.77,Crypto,2025-09-11 04:36:09.717520,18
787,787,618.95,Bank Transfer,2025-03-06 03:36:09.717520,18
788,788,158.44,PayPal,2025-05-05 22:36:09.717520,18
789,789,278.98,Bank Transfer,2025-07-27 05:36:09.717520,18
790,790,464.97,PayPal,2025-04-15 18:36:09.717520,18
791,791,766.19,Credit Card,2025-11-03 00:36:09.717520,18
792,792,645.23,Crypto,2025-08-10 04:36:09.717520,18
793,793,678.88,Crypto,2025-04-22 23:36:09.717520,18
794,794,331.05,PayPal,2025-06-06 20:36:09.717520,18
795,795,294.72,Bank Transfer,2025-04-14 01:36:09.717520,18
796,796,489.33,Crypto,2025-08-21 14:36:09.717520,18
797,797,748.55,Bank Transfer,2025-09-25 15:36:09.717520,18
798,798,86.06,Credit Card,2025-11-21 05:36:09.717520,21
799,799,518.04,PayPal,2025-06-03 15:36:09.717520,18
800,800,356.58,Credit Card,2025-04-28 20:36:09.717520,18
801,801,603.4,PayPal,2025-03-12 20:36:09.717520,18
802,802,467.81,PayPal,2025-02-26 05:36:09.717520,18
803,803,461.77,Credit Card,2025-11-18 13:36:09.717520,18
804,804,244.87,Crypto,2025-09-01 19:36:09.717520,18
805,805,266.43,Credit Card,2025-02-09 20:36:09.717520,18
806,806,673.39,Crypto,2025-05-24 08:36:09.717520,18
807,807,505.36,PayPal,2025-03-25 13:36:09.717520,18
808,808,164.88,Credit Card,2025-11-19 18:36:09.717520,18
809,809,503.01,Bank Transfer,2025-01-30 15:36:09.717520,18
810,810,514.93,Crypto,2025-02-06 21:36:09.717520,18
811,811,547.22,PayPal,2025-06-06 14:36:09.717520,20
812,812,334.43,Credit Card,2025-05-25 12:36:09.717520,18
813,813,321.23,Crypto,2025-01-30 11:36:09.717520,18
814,814,528.99,Bank Transfer,2025-03-26 22:36:09.717520,18
815,815,542.93,Credit Card,2025-07-08 08:36:09.717520,18
816,816,763.06,Crypto,2024-12-12 07:36:09.717520,22
817,817,415.16,Crypto,2025-01-25 06:36:09.717520,18
818,818,319.96,Credit Card,2024-12-31 17:36:09.717520,18
819,819,132.34,Crypto,2025-01-04 22:36:09.717520,18
820,820,624.87,Crypto,2025-02-03 09:36:09.717520,18
821,821,663.99,PayPal,2025-11-09 16:36:09.717520,18
822,822,179.71,Credit Card,2025-04-24 10:36:09.717520,18
823,823,240.92,Crypto,2025-08-15 18:36:09.717520,18
